X_Coordinate(nm),Y_Coordinate(nm),Cr_Composition
5.0292,0.40874,1
5.1544,0.40963,1
5.2796,0.4105,1
5.4047,0.41134,1
5.5298,0.41215,1
5.6548,0.41293,1
5.7799,0.41366,1
5.9049,0.41434,1
6.0298,0.41498,1
6.1548,0.41557,1
6.2798,0.41611,1
6.4047,0.41659,1
6.5296,0.41701,1
6.6546,0.41737,1
6.7795,0.41768,1
6.9044,0.41792,1
7.0293,0.4181,1
7.1542,0.41821,1
7.2792,0.41826,1
7.4041,0.41825,1
7.5291,0.41818,1
7.6541,0.41804,1
7.7791,0.41784,1
7.9041,0.41758,1
8.0292,0.41725,1
8.1543,0.41687,1
8.2794,0.41643,1
8.4046,0.41593,1
8.5298,0.41538,1
8.6551,0.41477,1
8.7804,0.41412,1
8.9057,0.41342,1
9.0312,0.41268,1
9.1566,0.4119,1
9.2822,0.41108,1
9.4078,0.41023,1
9.5334,0.40936,1
9.6591,0.40846,1
9.7849,0.40755,1
9.9108,0.40663,1
10.037,0.4057,1
10.163,0.40477,1
10.289,0.40385,1
10.415,0.40293,1
10.541,0.40203,1
10.667,0.40114,1
10.794,0.40028,1
10.92,0.39944,1
11.046,0.39863,1
11.173,0.39784,1
11.299,0.39709,1
11.426,0.39637,1
11.553,0.39569,1
11.68,0.39503,1
11.806,0.39441,1
11.933,0.39382,1
12.06,0.39327,1
12.187,0.39274,1
12.314,0.39223,1
12.441,0.39175,1
12.568,0.3913,1
12.695,0.39086,1
12.822,0.39044,1
12.95,0.39004,1
13.077,0.38965,1
13.204,0.38926,1
13.332,0.38889,1
13.459,0.38851,1
13.587,0.38814,1
13.714,0.38776,1
13.842,0.38738,1
13.97,0.38699,1
14.098,0.38659,1
14.226,0.38618,1
14.354,0.38575,1
14.482,0.38531,1
14.61,0.38484,1
14.738,0.38436,1
14.867,0.38386,1
14.995,0.38334,1
15.124,0.3828,1
15.253,0.38224,1
15.382,0.38167,1
15.511,0.38111,1
15.64,0.38055,1
15.77,0.38002,1
15.9,0.37955,1
16.03,0.37916,1
16.16,0.3789,1
16.29,0.37883,1
16.421,0.37902,1
16.552,0.37955,1
16.683,0.38053,1
16.814,0.38203,1
16.945,0.38415,1
17.076,0.38693,0.990103224257727
17.207,0.39038,0.977971786961536
17.338,0.39443,0.959320850399912
17.47,0.39895,0.935745607546036
17.601,0.40379,0.907988952332194
17.731,0.40875,0.876754984927507
17.862,0.41362,0.840822793922769
17.993,0.41825,0.797290522884468
18.124,0.42249,0.752585067736002
18.254,0.42619,0.706049685820972
18.384,0.42917,0.656365494350547
18.514,0.43101,0.608575719001693
18.641,0.43083,0.560406087335643
18.762,0.4272,0.51102051266124
18.876,0.41897,0.468507296431956
18.982,0.40669,0.424120760113291
19.086,0.39222,0.386087201085635
19.188,0.37706,0.351372079742815
19.292,0.36219,0.319786894383842
19.396,0.34833,0.294146873344992
19.502,0.33605,0.273008211502325
19.61,0.32569,0.253964626804584
19.719,0.31735,0.240143036003659
19.83,0.3109,0.226871136244608
19.942,0.30607,0.21665170961903
20.056,0.30254,0.207373405215862
20.17,0.30004,0.20048684135281
20.285,0.29835,0.19405422173638
20.401,0.29732,0.185837113449985
20.517,0.29683,0.179407688585579
20.632,0.29684,0.172152835216109
20.748,0.29734,0.172420315359703
20.864,0.29834,0.169974231303407
20.979,0.29992,0.171548178734081
21.094,0.30218,0.175863849720595
21.208,0.30531,0.184494355377283
21.321,0.30953,0.194555559331383
21.432,0.31512,0.210494018996782
21.543,0.32238,0.229148423032334
21.651,0.33153,0.249200644929759
21.758,0.34263,0.274442460855199
21.863,0.35547,0.301381797242339
21.967,0.36964,0.328416042471922
22.07,0.38454,0.360989684468461
22.172,0.39942,0.394402919390051
22.275,0.41329,0.431449405051746
22.383,0.42461,0.470295614816495
22.498,0.43184,0.511640804304612
22.62,0.4349,0.559182880895867
22.747,0.43508,0.605895441996381
22.876,0.43364,0.654386472038211
23.006,0.43129,0.704040980851027
23.137,0.42836,0.753442267114334
23.267,0.42501,0.801078688869367
23.397,0.42132,0.844119190076157
23.527,0.41739,0.883178857812803
23.657,0.41335,0.918212870927936
23.788,0.40932,0.946090664884377
23.918,0.40547,0.970077817166825
24.048,0.40194,0.991059008716827
24.179,0.39883,1
24.31,0.39623,1
24.44,0.39415,1
24.57,0.39258,1
24.701,0.39147,1
24.831,0.39075,1
24.961,0.39033,1
25.091,0.39015,1
25.221,0.39014,1
25.35,0.39025,1
25.479,0.39044,1
25.609,0.39067,1
25.738,0.39093,1
25.866,0.39119,1
25.995,0.39145,1
26.124,0.39169,1
26.252,0.39191,1
26.381,0.39211,1
26.509,0.39229,1
26.637,0.39246,1
26.765,0.3926,1
26.893,0.39273,1
27.021,0.39284,1
27.149,0.39294,1
27.276,0.39303,1
27.404,0.39312,1
27.532,0.3932,1
27.659,0.39328,1
27.787,0.39336,1
27.914,0.39345,1
28.042,0.39354,1
28.169,0.39364,1
28.296,0.39375,1
28.424,0.39387,1
28.551,0.394,1
28.678,0.39414,1
28.805,0.39431,1
28.932,0.39448,1
29.059,0.39468,1
29.186,0.39489,1
29.313,0.39512,1
29.44,0.39537,1
29.567,0.39564,1
29.694,0.39592,1
29.821,0.39623,1
29.948,0.39655,1
30.074,0.3969,1
30.201,0.39726,1
30.328,0.39764,1
30.454,0.39803,1
30.581,0.39845,1
30.707,0.39888,1
30.834,0.39932,1
30.96,0.39977,1
31.087,0.40024,1
31.213,0.40072,1
31.339,0.40121,1
31.466,0.4017,1
31.592,0.40221,1
31.718,0.40271,1
31.844,0.40321,1
31.97,0.40372,1
32.096,0.40422,1
32.222,0.40472,1
32.348,0.40521,1
32.474,0.40569,1
32.6,0.40616,1
32.726,0.40661,1
32.852,0.40705,1
32.978,0.40746,1
33.103,0.40786,1
33.229,0.40823,1
33.355,0.40858,1
33.48,0.4089,1
33.606,0.40919,1
33.731,0.40945,1
33.857,0.40968,1
33.982,0.40987,1
34.108,0.41003,1
34.233,0.41015,1
34.359,0.41024,1
34.484,0.41029,1
34.61,0.4103,1
34.735,0.41028,1
34.861,0.41022,1
34.986,0.41012,1
35.111,0.40998,1
35.237,0.40981,1
35.362,0.40961,1
35.488,0.40937,1
35.613,0.4091,1
35.738,0.40881,1
35.864,0.40848,1
35.989,0.40813,1
36.115,0.40776,1
36.24,0.40736,1
36.365,0.40694,1
36.491,0.40651,1
36.616,0.40607,1
36.742,0.40561,1
36.867,0.40514,1
36.993,0.40467,1
37.118,0.40419,1
37.244,0.40371,1
37.369,0.40323,1
37.495,0.40275,1
37.621,0.40228,1
37.746,0.40181,1
37.872,0.40135,1
37.997,0.40089,1
38.123,0.40045,1
38.249,0.40002,1
38.374,0.3996,1
38.5,0.39919,1
38.625,0.3988,1
38.751,0.39842,1
38.877,0.39805,1
39.002,0.3977,1
39.128,0.39737,1
39.254,0.39705,1
39.38,0.39675,1
39.505,0.39646,1
39.631,0.39619,1
39.757,0.39594,1
39.882,0.39571,1
40.008,0.39549,1
40.134,0.3953,1
40.26,0.39512,1
40.385,0.39497,1
40.511,0.39483,1
40.637,0.39472,1
40.762,0.39463,1
40.888,0.39457,1
41.014,0.39454,1
41.14,0.39454,1
41.265,0.39457,1
41.391,0.39464,1
41.517,0.39474,1
41.642,0.39489,1
41.768,0.39508,1
41.894,0.39531,1
42.02,0.3956,1
42.145,0.39594,1
42.271,0.39634,1
42.397,0.39679,1
42.522,0.39731,1
42.648,0.3979,1
42.773,0.39855,1
42.899,0.39927,1
43.024,0.40006,1
43.15,0.40091,1
43.275,0.40183,1
43.401,0.40282,1
43.526,0.40386,1
43.651,0.40496,1
43.776,0.40611,1
43.901,0.4073,1
44.026,0.40852,1
44.151,0.40977,1
44.276,0.41104,1
44.401,0.41231,1
44.525,0.41358,1
44.65,0.41483,1
44.775,0.41606,1
44.899,0.41727,1
45.023,0.41843,1
45.148,0.41954,1
45.272,0.4206,1
45.396,0.4216,1
45.52,0.42253,1
45.644,0.42338,1
45.768,0.42416,1
45.892,0.42485,1
46.016,0.42545,1
46.14,0.42597,1
46.264,0.42638,1
46.388,0.4267,1
46.511,0.42692,1
46.635,0.42703,1
46.759,0.42704,1
46.882,0.42693,1
47.006,0.42671,1
47.13,0.42637,1
47.253,0.4259,1
47.377,0.4253,1
47.501,0.42457,1
47.625,0.4237,1
47.748,0.42269,1
47.872,0.42152,1
47.996,0.42019,1
48.12,0.41869,1
48.244,0.41702,1
48.368,0.41517,1
48.492,0.41314,1
48.617,0.41091,1
48.741,0.4085,1
48.866,0.40589,1
48.991,0.40309,1
49.116,0.40012,1
49.241,0.39697,1
49.367,0.39367,1
49.493,0.39022,1
49.619,0.38666,1
49.746,0.38299,1
49.873,0.37916,1
50,0.375,1
0,0.5,1
0.12695,0.50245,1
0.25377,0.50444,1
0.38045,0.50614,1
0.50702,0.50767,1
0.63349,0.50906,1
0.75988,0.51034,1
0.88619,0.51152,1
1.0124,0.51263,1
1.1386,0.51366,1
1.2648,0.51462,1
1.3909,0.51553,1
1.5169,0.5164,1
1.643,0.51723,1
1.769,0.51803,1
1.895,0.51882,1
2.021,0.5196,1
2.147,0.52038,1
2.2729,0.52116,1
2.3989,0.52196,1
2.5248,0.52277,1
2.6507,0.52361,1
2.7766,0.52448,1
2.9025,0.52537,1
3.0283,0.5263,1
3.1542,0.52726,1
3.28,0.52826,1
3.4058,0.5293,1
3.5315,0.53037,1
3.6572,0.53148,1
3.7829,0.53262,1
3.9086,0.53379,1
4.0342,0.53499,1
4.1598,0.53621,1
4.2854,0.53745,1
4.4109,0.5387,1
4.5364,0.53996,1
4.6618,0.54122,1
4.7872,0.54247,1
4.9125,0.54371,1
5.0378,0.54494,1
5.1631,0.54614,1
5.2883,0.5473,1
5.4135,0.54843,1
5.5387,0.54952,1
5.6638,0.55055,1
5.7889,0.55153,1
5.9139,0.55246,1
6.039,0.55331,1
6.164,0.5541,1
6.289,0.55482,1
6.4139,0.55546,1
6.5389,0.55602,1
6.6639,0.55651,1
6.7888,0.55691,1
6.9138,0.55723,1
7.0387,0.55747,1
7.1637,0.55762,1
7.2887,0.55769,1
7.4137,0.55767,1
7.5387,0.55757,1
7.6638,0.55738,1
7.7889,0.55711,1
7.914,0.55675,1
8.0391,0.55631,1
8.1643,0.55579,1
8.2895,0.5552,1
8.4148,0.55453,1
8.5402,0.55378,1
8.6656,0.55297,1
8.791,0.55208,1
8.9166,0.55114,1
9.0422,0.55014,1
9.1678,0.54908,1
9.2936,0.54798,1
9.4194,0.54684,1
9.5453,0.54566,1
9.6713,0.54446,1
9.7973,0.54323,1
9.9235,0.54198,1
10.05,0.54073,1
10.176,0.53948,1
10.302,0.53823,1
10.429,0.537,1
10.555,0.53578,1
10.682,0.53459,1
10.809,0.53342,1
10.936,0.53229,1
11.063,0.53119,1
11.19,0.53014,1
11.317,0.52912,1
11.444,0.52815,1
11.571,0.52723,1
11.698,0.52634,1
11.825,0.5255,1
11.953,0.52471,1
12.08,0.52395,1
12.208,0.52324,1
12.336,0.52255,1
12.463,0.52191,1
12.591,0.52129,1
12.719,0.5207,1
12.847,0.52013,1
12.975,0.51958,1
13.103,0.51904,1
13.231,0.51852,1
13.359,0.518,1
13.487,0.51749,1
13.616,0.51698,1
13.744,0.51646,1
13.873,0.51594,1
14.001,0.5154,1
14.13,0.51486,1
14.259,0.51429,1
14.388,0.5137,1
14.517,0.51309,1
14.646,0.51245,1
14.775,0.51179,1
14.905,0.51109,1
15.035,0.51037,1
15.164,0.50962,1
15.294,0.50885,1
15.425,0.50807,1
15.555,0.50728,1
15.686,0.5065,1
15.817,0.50576,1
15.948,0.50508,1
16.079,0.50452,1
16.211,0.50413,1
16.342,0.50399,1
16.475,0.50419,1
16.607,0.50486,1
16.739,0.50611,1
16.872,0.50809,1
17.005,0.51089,0.992845006330599
17.138,0.51459,0.978456472964321
17.271,0.51919,0.963176714866472
17.403,0.52462,0.94024406438561
17.536,0.5307,0.91173208012226
17.669,0.53719,0.878527436806905
17.801,0.54384,0.841295304220059
17.934,0.55036,0.799269001916199
18.066,0.55651,0.749683506208598
18.198,0.56204,0.699736307250458
18.33,0.56662,0.648735719724927
18.46,0.56956,0.595145452915416
18.587,0.56948,0.54508504945629
18.706,0.56432,0.495298099458196
18.816,0.55329,0.445368317553268
18.92,0.53824,0.403325030283481
19.021,0.52155,0.360178488823009
19.122,0.50452,0.323632859151984
19.223,0.48786,0.291048767609216
19.325,0.47208,0.261806169764964
19.428,0.45755,0.238559488607482
19.532,0.4446,0.220035399042532
19.638,0.43347,0.203441086025554
19.745,0.42423,0.192114655445146
19.853,0.41683,0.180884835737269
19.962,0.41108,0.172927644362663
20.073,0.40674,0.165518897058879
20.184,0.40358,0.160601245552931
20.296,0.4014,0.155706532726795
20.409,0.40005,0.148468479798939
20.522,0.39941,0.143484496690406
20.635,0.39943,0.137047621971713
20.748,0.4001,0.137513229164191
20.86,0.40144,0.134902999826364
20.973,0.40352,0.13550205856173
21.084,0.40645,0.138761936696662
21.195,0.41041,0.145092969737022
21.305,0.41559,0.152968595066571
21.414,0.42223,0.166053470786223
21.521,0.43054,0.181467821270695
21.628,0.44065,0.198094094791898
21.732,0.45257,0.21999742035701
21.836,0.46616,0.243694982480173
21.938,0.48115,0.267861689846558
22.04,0.49717,0.297790262588058
22.14,0.51383,0.329457665369727
22.24,0.53063,0.364950254778765
22.341,0.54682,0.40315442205437
22.445,0.56106,0.444664999480252
22.556,0.57109,0.492828489592282
22.676,0.57564,0.541221770679113
22.803,0.57584,0.592540081871509
22.933,0.57357,0.645541426339866
23.064,0.56999,0.699409121557288
23.196,0.56562,0.751964891753692
23.327,0.56073,0.800394072054176
23.459,0.55549,0.845103546579598
23.591,0.55007,0.885805694968329
23.723,0.54467,0.919303168604682
23.854,0.5395,0.948315866580621
23.986,0.53476,0.974111536710436
24.118,0.53061,0.992009069993597
24.25,0.52714,1
24.382,0.52438,1
24.514,0.52232,1
24.646,0.52087,1
24.778,0.51994,1
24.909,0.51942,1
25.04,0.51922,1
25.171,0.51925,1
25.302,0.51944,1
25.433,0.51972,1
25.563,0.52007,1
25.693,0.52044,1
25.823,0.52081,1
25.953,0.52118,1
26.083,0.52153,1
26.212,0.52185,1
26.342,0.52214,1
26.471,0.5224,1
26.6,0.52263,1
26.729,0.52284,1
26.858,0.52303,1
26.987,0.52319,1
27.116,0.52334,1
27.244,0.52348,1
27.373,0.5236,1
27.501,0.52372,1
27.63,0.52384,1
27.758,0.52396,1
27.886,0.52409,1
28.014,0.52422,1
28.142,0.52436,1
28.271,0.52452,1
28.399,0.52468,1
28.526,0.52487,1
28.654,0.52507,1
28.782,0.5253,1
28.91,0.52554,1
29.038,0.52581,1
29.165,0.5261,1
29.293,0.52642,1
29.42,0.52676,1
29.548,0.52712,1
29.675,0.52751,1
29.803,0.52793,1
29.93,0.52837,1
30.057,0.52884,1
30.185,0.52933,1
30.312,0.52984,1
30.439,0.53038,1
30.566,0.53094,1
30.693,0.53152,1
30.82,0.53212,1
30.947,0.53274,1
31.074,0.53337,1
31.2,0.53402,1
31.327,0.53467,1
31.454,0.53534,1
31.58,0.53602,1
31.707,0.5367,1
31.834,0.53738,1
31.96,0.53807,1
32.086,0.53874,1
32.213,0.53942,1
32.339,0.54008,1
32.465,0.54072,1
32.591,0.54136,1
32.718,0.54197,1
32.844,0.54256,1
32.97,0.54312,1
33.096,0.54366,1
33.222,0.54416,1
33.348,0.54463,1
33.473,0.54507,1
33.599,0.54546,1
33.725,0.54581,1
33.851,0.54612,1
33.977,0.54638,1
34.102,0.5466,1
34.228,0.54677,1
34.354,0.54689,1
34.479,0.54696,1
34.605,0.54698,1
34.73,0.54695,1
34.856,0.54686,1
34.982,0.54673,1
35.107,0.54656,1
35.233,0.54633,1
35.358,0.54606,1
35.484,0.54574,1
35.609,0.54538,1
35.735,0.54499,1
35.861,0.54455,1
35.986,0.54408,1
36.112,0.54358,1
36.237,0.54305,1
36.363,0.5425,1
36.489,0.54192,1
36.614,0.54132,1
36.74,0.54071,1
36.865,0.54008,1
36.991,0.53945,1
37.117,0.53881,1
37.243,0.53817,1
37.368,0.53753,1
37.494,0.53689,1
37.62,0.53625,1
37.745,0.53562,1
37.871,0.535,1
37.997,0.5344,1
38.123,0.53381,1
38.249,0.53323,1
38.375,0.53266,1
38.5,0.53212,1
38.626,0.53159,1
38.752,0.53109,1
38.878,0.5306,1
39.004,0.53013,1
39.13,0.52968,1
39.256,0.52926,1
39.382,0.52885,1
39.507,0.52847,1
39.633,0.52811,1
39.759,0.52778,1
39.885,0.52746,1
40.011,0.52718,1
40.137,0.52692,1
40.263,0.52668,1
40.389,0.52647,1
40.515,0.52629,1
40.641,0.52615,1
40.767,0.52603,1
40.893,0.52595,1
41.019,0.52591,1
41.144,0.52591,1
41.27,0.52595,1
41.396,0.52604,1
41.522,0.52618,1
41.648,0.52637,1
41.774,0.52662,1
41.9,0.52694,1
42.026,0.52733,1
42.152,0.52778,1
42.277,0.52832,1
42.403,0.52893,1
42.529,0.52963,1
42.655,0.53041,1
42.78,0.53129,1
42.906,0.53226,1
43.032,0.53332,1
43.157,0.53447,1
43.283,0.53571,1
43.408,0.53703,1
43.533,0.53844,1
43.659,0.53992,1
43.784,0.54146,1
43.909,0.54306,1
44.034,0.54471,1
44.159,0.54639,1
44.283,0.54809,1
44.408,0.5498,1
44.533,0.55151,1
44.657,0.5532,1
44.782,0.55486,1
44.906,0.55647,1
45.03,0.55804,1
45.154,0.55954,1
45.278,0.56097,1
45.402,0.56231,1
45.526,0.56356,1
45.65,0.56471,1
45.774,0.56575,1
45.898,0.56668,1
46.021,0.5675,1
46.145,0.56819,1
46.268,0.56875,1
46.392,0.56919,1
46.515,0.56948,1
46.639,0.56964,1
46.762,0.56965,1
46.885,0.56951,1
47.009,0.56921,1
47.132,0.56875,1
47.255,0.56813,1
47.379,0.56733,1
47.502,0.56636,1
47.626,0.56519,1
47.749,0.56383,1
47.873,0.56226,1
47.996,0.56047,1
48.12,0.55846,1
48.244,0.55622,1
48.368,0.55373,1
48.492,0.551,1
48.616,0.54801,1
48.741,0.54476,1
48.865,0.54125,1
48.99,0.53749,1
49.115,0.53348,1
49.241,0.52925,1
49.366,0.5248,1
49.492,0.52016,1
49.619,0.51537,1
49.745,0.51043,1
49.873,0.50534,1
50,0.5,1
0,0.625,1
0.12723,0.62789,1
0.25433,0.63031,1
0.3813,0.63243,1
0.50816,0.63434,1
0.63491,0.63608,1
0.76158,0.63769,1
0.88816,0.63918,1
1.0147,0.64057,1
1.1411,0.64186,1
1.2675,0.64307,1
1.3939,0.64421,1
1.5202,0.6453,1
1.6465,0.64634,1
1.7728,0.64735,1
1.899,0.64834,1
2.0252,0.64931,1
2.1514,0.65029,1
2.2776,0.65127,1
2.4037,0.65227,1
2.5299,0.65329,1
2.656,0.65434,1
2.7821,0.65542,1
2.9081,0.65654,1
3.0342,0.65771,1
3.1602,0.65892,1
3.2862,0.66017,1
3.4121,0.66147,1
3.5381,0.66282,1
3.664,0.66421,1
3.7898,0.66564,1
3.9156,0.66711,1
4.0414,0.66861,1
4.1672,0.67015,1
4.2928,0.6717,1
4.4185,0.67327,1
4.5441,0.67485,1
4.6696,0.67644,1
4.7951,0.67801,1
4.9206,0.67957,1
5.046,0.68111,1
5.1713,0.68262,1
5.2966,0.68409,1
5.4219,0.6855,1
5.5471,0.68687,1
5.6723,0.68817,1
5.7975,0.6894,1
5.9226,0.69056,1
6.0477,0.69163,1
6.1728,0.69262,1
6.2978,0.69352,1
6.4229,0.69432,1
6.5479,0.69503,1
6.6729,0.69564,1
6.7979,0.69614,1
6.923,0.69654,1
7.048,0.69684,1
7.173,0.69703,1
7.2981,0.69711,1
7.4232,0.69708,1
7.5483,0.69695,1
7.6734,0.69671,1
7.7986,0.69636,1
7.9238,0.69591,1
8.049,0.69535,1
8.1743,0.6947,1
8.2997,0.69394,1
8.4251,0.69309,1
8.5506,0.69215,1
8.6762,0.69112,1
8.8018,0.69,1
8.9275,0.68881,1
9.0533,0.68755,1
9.1792,0.68621,1
9.3051,0.68482,1
9.4312,0.68338,1
9.5573,0.68189,1
9.6835,0.68037,1
9.8099,0.67882,1
9.9363,0.67725,1
10.063,0.67566,1
10.189,0.67408,1
10.316,0.67251,1
10.443,0.67094,1
10.57,0.66941,1
10.697,0.6679,1
10.824,0.66643,1
10.951,0.665,1
11.079,0.66361,1
11.206,0.66228,1
11.334,0.66099,1
11.461,0.65977,1
11.589,0.65859,1
11.717,0.65748,1
11.845,0.65642,1
11.973,0.65541,1
12.101,0.65445,1
12.229,0.65354,1
12.357,0.65268,1
12.485,0.65185,1
12.614,0.65107,1
12.742,0.65031,1
12.871,0.64959,1
12.999,0.64889,1
13.128,0.64821,1
13.257,0.64754,1
13.386,0.64688,1
13.515,0.64622,1
13.644,0.64557,1
13.773,0.6449,1
13.903,0.64423,1
14.032,0.64355,1
14.162,0.64284,1
14.291,0.64211,1
14.421,0.64135,1
14.551,0.64057,1
14.681,0.63974,1
14.812,0.63889,1
14.942,0.63799,1
15.073,0.63706,1
15.204,0.63609,1
15.335,0.6351,1
15.466,0.63408,1
15.598,0.63306,1
15.73,0.63204,1
15.862,0.63107,1
15.994,0.63018,1
16.127,0.62943,1
16.26,0.62889,1
16.393,0.62866,1
16.526,0.62886,1
16.66,0.62963,1
16.794,0.63114,1
16.928,0.63355,0.993849073745953
17.062,0.63702,0.98383029550533
17.197,0.64164,0.966113863390218
17.331,0.64741,0.947063493193779
17.465,0.65423,0.919334070994914
17.599,0.66189,0.885401034311354
17.734,0.67008,0.846381077273313
17.867,0.67844,0.802976734588083
18.001,0.6866,0.754811280062855
18.135,0.69419,0.699434365383568
18.268,0.70068,0.644753341385624
18.399,0.70511,0.589997004309893
18.526,0.7055,0.533353352594826
18.644,0.69919,0.482074240099539
18.752,0.68603,0.431773861672586
18.854,0.66911,0.382553583133919
18.953,0.65096,0.342202159959731
19.053,0.63269,0.301520221749315
19.152,0.61486,0.267681493769559
19.253,0.59779,0.23830713910808
19.354,0.58175,0.212497488469169
19.456,0.56699,0.19257285399949
19.559,0.55373,0.177420635902429
19.663,0.54216,0.163991541667437
19.768,0.53235,0.155806474040155
19.874,0.52427,0.147124949217295
19.98,0.51781,0.141830615167049
20.088,0.5128,0.136687511484498
20.197,0.50908,0.133942461073896
20.306,0.50646,0.130793592253479
20.416,0.50481,0.124649486746876
20.526,0.50404,0.121223606551498
20.637,0.50408,0.115561156931497
20.747,0.50491,0.116101641298206
20.857,0.50658,0.113281581481801
20.967,0.50913,0.112701688817968
21.076,0.51268,0.114763774710617
21.184,0.51737,0.118595136792109
21.291,0.52336,0.12405487955559
21.398,0.53083,0.134079781456518
21.503,0.5399,0.145915778981189
21.607,0.55067,0.158835455888143
21.71,0.56311,0.176944025620064
21.812,0.57709,0.19694175542208
21.913,0.59242,0.217670318969436
22.014,0.60885,0.244274437371235
22.113,0.62611,0.273341462815811
22.212,0.64393,0.30632922616146
22.311,0.662,0.342793763697906
22.41,0.67974,0.383329832711391
22.511,0.69601,0.430807147713111
22.62,0.70833,0.479555489015128
22.738,0.71416,0.532327164301276
22.865,0.71416,0.58744072899781
22.996,0.71077,0.644546437245319
23.128,0.70569,0.700941291909353
23.261,0.69968,0.753972405841336
23.394,0.69313,0.803823497983363
23.527,0.68632,0.849910738212713
23.66,0.67953,0.889038219586767
23.794,0.67302,0.923386061550827
23.927,0.66706,0.954434891043638
24.06,0.66184,0.97690137305606
24.194,0.65751,0.99692459696374
24.327,0.65409,1
24.46,0.65154,1
24.593,0.64977,1
24.726,0.64866,1
24.859,0.64807,1
24.991,0.64786,1
25.123,0.64795,1
25.255,0.64822,1
25.387,0.64862,1
25.519,0.64909,1
25.65,0.64958,1
25.781,0.65009,1
25.912,0.65057,1
26.043,0.65103,1
26.173,0.65146,1
26.304,0.65185,1
26.434,0.6522,1
26.564,0.65251,1
26.694,0.65279,1
26.824,0.65304,1
26.954,0.65326,1
27.083,0.65346,1
27.213,0.65365,1
27.342,0.65382,1
27.471,0.65399,1
27.6,0.65415,1
27.729,0.65431,1
27.859,0.65448,1
27.987,0.65466,1
28.116,0.65485,1
28.245,0.65505,1
28.374,0.65528,1
28.502,0.65552,1
28.631,0.65579,1
28.759,0.65608,1
28.888,0.65639,1
29.016,0.65674,1
29.144,0.65711,1
29.273,0.65752,1
29.401,0.65795,1
29.529,0.65842,1
29.657,0.65892,1
29.785,0.65945,1
29.913,0.66001,1
30.04,0.6606,1
30.168,0.66123,1
30.296,0.66188,1
30.424,0.66256,1
30.551,0.66327,1
30.679,0.66401,1
30.806,0.66477,1
30.933,0.66555,1
31.061,0.66635,1
31.188,0.66717,1
31.315,0.66801,1
31.442,0.66885,1
31.569,0.66971,1
31.696,0.67057,1
31.823,0.67144,1
31.95,0.6723,1
32.076,0.67316,1
32.203,0.67401,1
32.33,0.67484,1
32.456,0.67566,1
32.583,0.67646,1
32.709,0.67724,1
32.836,0.67799,1
32.962,0.6787,1
33.088,0.67938,1
33.214,0.68002,1
33.341,0.68061,1
33.467,0.68116,1
33.593,0.68166,1
33.719,0.68211,1
33.845,0.6825,1
33.971,0.68283,1
34.097,0.68311,1
34.223,0.68333,1
34.348,0.68348,1
34.474,0.68357,1
34.6,0.6836,1
34.726,0.68356,1
34.852,0.68346,1
34.977,0.6833,1
35.103,0.68308,1
35.229,0.6828,1
35.355,0.68246,1
35.48,0.68207,1
35.606,0.68162,1
35.732,0.68112,1
35.858,0.68057,1
35.983,0.67999,1
36.109,0.67936,1
36.235,0.67869,1
36.361,0.678,1
36.486,0.67727,1
36.612,0.67652,1
36.738,0.67576,1
36.864,0.67497,1
36.99,0.67418,1
37.116,0.67337,1
37.241,0.67257,1
37.367,0.67176,1
37.493,0.67096,1
37.619,0.67016,1
37.745,0.66937,1
37.871,0.6686,1
37.997,0.66784,1
38.123,0.6671,1
38.249,0.66637,1
38.375,0.66567,1
38.501,0.66498,1
38.627,0.66432,1
38.753,0.66369,1
38.879,0.66308,1
39.005,0.66249,1
39.132,0.66193,1
39.258,0.6614,1
39.384,0.66089,1
39.51,0.66041,1
39.636,0.65996,1
39.762,0.65954,1
39.888,0.65915,1
40.014,0.65879,1
40.14,0.65847,1
40.267,0.65817,1
40.393,0.65791,1
40.519,0.65769,1
40.645,0.6575,1
40.771,0.65736,1
40.897,0.65726,1
41.023,0.65721,1
41.149,0.65721,1
41.275,0.65726,1
41.402,0.65737,1
41.528,0.65755,1
41.654,0.65779,1
41.78,0.65811,1
41.906,0.65851,1
42.032,0.65899,1
42.158,0.65957,1
42.284,0.66024,1
42.41,0.66101,1
42.536,0.66189,1
42.661,0.66288,1
42.787,0.66398,1
42.913,0.6652,1
43.039,0.66654,1
43.164,0.66799,1
43.29,0.66955,1
43.415,0.67122,1
43.541,0.67299,1
43.666,0.67485,1
43.791,0.6768,1
43.916,0.67882,1
44.041,0.68089,1
44.166,0.68301,1
44.291,0.68516,1
44.415,0.68731,1
44.54,0.68947,1
44.664,0.6916,1
44.788,0.69369,1
44.913,0.69573,1
45.037,0.69771,1
45.161,0.6996,1
45.285,0.7014,1
45.408,0.70309,1
45.532,0.70467,1
45.656,0.70612,1
45.779,0.70744,1
45.903,0.70861,1
46.026,0.70964,1
46.149,0.71052,1
46.273,0.71123,1
46.396,0.71178,1
46.519,0.71215,1
46.642,0.71235,1
46.765,0.71237,1
46.888,0.71219,1
47.012,0.71182,1
47.135,0.71125,1
47.258,0.71047,1
47.381,0.70947,1
47.504,0.70825,1
47.627,0.70678,1
47.751,0.70507,1
47.874,0.7031,1
47.997,0.70086,1
48.121,0.69833,1
48.244,0.69551,1
48.368,0.69238,1
48.492,0.68894,1
48.616,0.68518,1
48.741,0.68109,1
48.865,0.67667,1
